Squad,Comp,Player,Nation,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,GA,GA90,SoTA,Saves,Save_percent,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xAG,xA,A_minus_xAG,KP,Final_Third,PPA,CrsPA,PrgP,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Mins_Per_90_Playing,Gls,G+A,G_minus_PK,PK,PKatt,xAG_Expected,npxG+xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per,Url,Name,Birth,Position,Value
Hoffenheim,Bundesliga,Tom Bischof,GER,4.857142857,572.8571429,3.5,4.285714286,2.857142857,2.285714286,0.857142857,1.142857143,2,2.857142857,70,0.857142857,1.428571429,0.285714286,1.142857143,0.285714286,4.571428571,0.285714286,0,2,2,1.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571,1.428571429,0,2,2.857142857,0,0,0,4.571428571,0.571428571,1.428571429,28.6,24,34.57142857,69.4,361.7142857,120,12.28571429,15.71428571,78.2,7.428571429,10.28571429,72.2,2.285714286,4.571428571,50,0,0.2,0.228571429,-0.2,1.428571429,2.571428571,1.142857143,0.285714286,4.571428571,34.57142857,33.14285714,1.428571429,0.571428571,0.285714286,0,2,0.285714286,0.571428571,0.571428571,0,0,24,0,1.714285714,52,0.571428571,10,22,21.14285714,2.285714286,52,2.571428571,0.285714286,11.1,1.714285714,66.7,28.85714286,123.1428571,50.85714286,2.285714286,3.142857143,0.571428571,2.857142857,1.714285714,30,3.428571429,0,2,0.571428571,28.6,2,0.57,0,0,6.4,0,0,0,0.285714286,0.285714286,0.14,-0.285714286,-0.285714286,3.5,0,0,0,0,0,0.2,0.514285714,2.285714286,4.571428571,3.428571429,0,0,0,0,0,0.29,0.21,0.5,0.29,0.5,https://fbref.com/en/players/07d3bfec/Tom-Bischof,Tom Bischof,6/28/2005,Attacking Midfield,3500000
Fulham,Premier League,Tom Cairney,SCO,2.82388664,181.3663968,11,1.548582996,0.546558704,0.36437247,0.728744939,0.455465587,0.637651822,0.910931174,70,0.273279352,1.639676113,0.273279352,1.366396761,0.455465587,2.004048583,0.273279352,0,4.099190283,4.1,3.188259109,0.36437247,0.091093117,0.182186235,0.182186235,0.091093117,0.273279352,0.27,0.273279352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182186235,0,0,0.728744939,2.004048583,0,3.370445344,0.546558704,0.091093117,0,0,6.923076923,0.728744939,0.910931174,44.4,57.5708502,68.31983806,84.3,923.0465587,221.1740891,29.69635628,32.06477733,92.6,20.951417,24.048583,87.1,4.645748988,7.651821862,60.7,0,0.127530364,0.136639676,-0.127530364,1.093117409,6.376518219,1.730769231,0.455465587,8.380566802,68.31983806,65.13157895,3.006072874,0.819838057,0.182186235,0.36437247,3.370445344,0.36437247,1.548582996,0.637651822,0.273279352,0,57.5708502,0.182186235,1.184210526,79.34210526,0.910931174,11.56882591,38.7145749,30.24291498,2.82388664,79.34210526,1.912955466,0.819838057,42.9,0.728744939,38.1,52.19635628,284.5748988,138.097166,3.097165992,2.45951417,0.546558704,2.0951417,1.912955466,60.75910931,5.192307692,0.182186235,1.912955466,0.182186235,9.5,1.91,0.18,0.1,1,1.694331984,0,0,0,0.136639676,0.136639676,0.07,0.045546559,0.045546559,11,0.182186235,0.182186235,0.182186235,0,0,0.127530364,0.26417004,3.097165992,8.380566802,5.192307692,0.18,0,0.18,0.18,0.18,0.13,0.13,0.26,0.13,0.26,https://fbref.com/en/players/a8748947/Tom-Cairney,Tom Cairney,1/20/1991,Central Midfield,2000000
Everton,Premier League,Tom Davies,ENG,4.014869888,334.2379182,6,2.50929368,1.505576208,0.836431227,1.505576208,0.167286245,1.171003717,2.342007435,50,1.171003717,1.672862454,0.167286245,1.505576208,0.669144981,3.178438662,1.171003717,0.167286245,1.003717472,1,0.836431227,0,0,0.167286245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501858736,0,0,1.672862454,1.003717472,0.167286245,0.334572491,1.505576208,0,0,0,4.68401487,1.171003717,2.17472119,35,28.94052045,39.14498141,73.9,481.6171004,142.1933086,14.55390335,18.56877323,78.4,10.7063197,12.71375465,84.2,2.676579926,4.851301115,55.2,0,0.033457249,0.050185874,-0.033457249,0.334572491,4.182156134,0.334572491,0,5.018587361,39.14498141,37.9739777,1.003717472,0.836431227,0.501858736,0.501858736,0.334572491,0.167286245,0,0,0,0,28.94052045,0.167286245,1.003717472,51.69144981,2.17472119,12.37918216,30.6133829,9.033457249,2.50929368,51.69144981,1.003717472,0.501858736,50,0.501858736,50,25.0929368,103.0483271,42.32342007,0.334572491,0.167286245,0,2.843866171,0.669144981,33.62453532,2.17472119,0,1.505576208,0.334572491,22.2,1.51,0.33,0,0,2.626394052,0,0,0,0.200743494,0.200743494,0.13,-0.200743494,-0.200743494,6,0,0,0,0,0,0.033457249,0.217472119,0.334572491,5.018587361,2.17472119,0,0,0,0,0,0.19,0.03,0.22,0.19,0.22,https://fbref.com/en/players/9228b07c/Tom-Davies,Tom Davies,6/30/1998,Central Midfield,9000000
Schalke 04,Bundesliga,Tom Krauß,GER,0.751789976,71.63484487,27.9,4.009546539,2.434367542,1.396181384,2.219570406,0.393794749,1.825775656,3.579952267,51,1.754176611,1.396181384,0.214797136,1.181384248,1.288782816,5.298329356,1.252983294,0,1.575178998,1.58,1.324582339,0,0.107398568,0.035799523,0.071599045,0.035799523,0.143198091,0.14,0.107398568,0,0,0,0.035799523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286396181,0,0,1.646778043,1.145584726,0,0.572792363,2.434367542,0,0,0,7.983293556,0.966587112,1.217183771,44.3,20.69212411,28.78281623,71.9,321.3365155,104.7852029,10.4176611,13.46062053,77.4,8.341288783,10.16706444,82,1.252983294,2.505966587,50,0,0.03221957,0.050119332,-0.03221957,0.393794749,1.968973747,0.53699284,0.107398568,3.07875895,28.78281623,27.78042959,0.859188544,0.214797136,0.071599045,0.071599045,0.572792363,0.035799523,0,0,0,0,20.69212411,0.143198091,1.109785203,40.81145585,1.968973747,11.2052506,21.90930788,8.627684964,0.572792363,40.81145585,1.181384248,0.715990453,60.6,0.429594272,36.4,16.68257757,94.15274463,45.53699284,1.252983294,0.930787589,0.071599045,0.930787589,1.109785203,15.42959427,1.360381862,0.071599045,0.894988067,0.322195704,36,0.89,0.32,0.08,0.22,0.690930788,0,0,0,0.07875895,0.07875895,0.09,-0.007159905,-0.007159905,27.9,0.071599045,0.071599045,0.071599045,0,0,0.03221957,0.11097852,1.252983294,3.07875895,1.360381862,0.07,0,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11,https://fbref.com/en/players/9f77012e/Tom-Krauss,Tom Krauß,6/22/2001,Central Midfield,7000000
Dortmund,Bundesliga,Tom Rothe,GER,58.84615385,6936.923077,0.3,3.461538462,3.461538462,0,3.461538462,0,3.461538462,3.461538462,100,0,0,0,0,3.461538462,6.923076923,6.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.923076923,0,0,6.923076923,3.461538462,0,0,0,13.84615385,0,0,0,51.92307692,62.30769231,83.3,976.1538462,249.2307692,17.30769231,20.76923077,83.3,31.15384615,31.15384615,100,3.461538462,10.38461538,33.3,0,0,0,0,0,3.461538462,0,0,0,62.30769231,48.46153846,13.84615385,6.923076923,0,0,6.923076923,6.923076923,0,0,0,0,51.92307692,0,0,76.15384615,10.38461538,27.69230769,24.23076923,24.23076923,3.461538462,76.15384615,3.461538462,3.461538462,100,0,0,41.53846154,90,48.46153846,0,0,0,0,0,34.61538462,6.923076923,0,3.461538462,0,0,3.46,0,0,0,26.65384615,0,0,0,0.346153846,0.346153846,0.07,-0.346153846,-0.346153846,0.3,0,0,0,0,0,0,0.346153846,0,0,6.923076923,0,0,0,0,0,0.26,0,0.26,0.26,0.26,https://fbref.com/en/players/90c1f9a4/Tom-Rothe,Tom Rothe,10/29/2004,Left-Back,3500000
Lazio,Serie A,Toma Bašic,CRO,4.385964912,350.1754386,5.7,1.052631579,0.701754386,0.701754386,0.175438596,0.175438596,0.526315789,1.403508772,37.5,0.877192982,1.578947368,0,1.578947368,1.228070175,2.280701754,1.403508772,0,2.280701754,2.28,1.228070175,0,0.175438596,0,0.877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,0,0,2.105263158,2.98245614,0.175438596,3.50877193,0.701754386,0,0,0,5.614035088,2.456140351,1.052631579,70,37.54385965,51.40350877,73,549.4736842,107.3684211,17.71929825,21.57894737,82.1,16.49122807,19.47368421,84.7,1.052631579,4.912280702,21.4,0,0.070175439,0.070175439,-0.070175439,1.403508772,2.456140351,0.877192982,0.350877193,3.859649123,51.40350877,47.89473684,3.50877193,1.052631579,0.350877193,0,3.50877193,0,1.228070175,0.526315789,0.701754386,0,37.54385965,0,2.280701754,64.38596491,2.105263158,13.15789474,31.40350877,20.1754386,2.98245614,64.38596491,1.403508772,0.526315789,37.5,0.701754386,50,38.94736842,186.6666667,83.68421053,2.456140351,1.403508772,0.175438596,2.280701754,1.052631579,43.85964912,5.087719298,0.175438596,1.929824561,0.877192982,45.5,1.93,0.88,0.09,0.2,3.438596491,0,0,0,0.315789474,0.315789474,0.17,-0.140350877,-0.140350877,5.7,0.175438596,0.175438596,0.175438596,0,0,0.070175439,0.385964912,2.456140351,3.859649123,5.087719298,0.18,0,0.18,0.18,0.18,0.32,0.07,0.39,0.32,0.39,https://fbref.com/en/players/80556f08/Toma-Basic,Toma Basic,11/25/1996,Central Midfield,6000000
Sampdoria,Serie A,Tommaso Augello,ITA,0.793858216,58.62789938,34,0.499836655,0.411630186,0.38222803,0.058804312,0.058804312,0.264619405,0.588043123,45,0.323423718,0.676249592,0.205815093,0.470434499,0.499836655,0.999673309,1.793531526,0.029402156,2.263966024,2.26,1.587716433,0.470434499,0.058804312,0.029402156,0.088206468,0.029402156,0.205815093,0.21,0.176412937,0.029402156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088206468,0,0,0.411630186,0.76445606,0.029402156,4.998366547,0.411630186,0,0.029402156,0,5.380594577,1.117281934,0.940868997,54.3,37.72296635,52.15942502,72.3,643.5249918,280.2025482,18.02352172,20.61091147,87.4,15.61254492,21.05194381,74.2,3.351845802,6.938908853,48.3,0.147010781,0.114668409,0.111728193,0.032342372,1.264292715,2.469781117,1.323097027,0.823260372,3.498856583,52.15942502,41.39823587,10.731787,1.440705652,0,0.147010781,4.998366547,8.673636067,0.617445279,0.176412937,0.441032342,0,37.72296635,0.029402156,2.087553087,58.24567135,2.587389742,18.08232604,25.16824567,15.99477295,0.617445279,58.24567135,1.881737994,1.058477622,56.3,0.676249592,35.9,30.63704672,171.6203855,93.41065011,2.469781117,1.264292715,0.147010781,0.617445279,0.499836655,34.31231624,4.498529892,0.058804312,0.323423718,0.117608625,36.4,0.32,0.12,0.18,0.5,0.426331264,0,0,0,0.029402156,0.029402156,0.09,0.029402156,0.029402156,34,0.058804312,0.205815093,0.058804312,0,0,0.114668409,0.14113035,2.469781117,3.498856583,4.498529892,0.06,0.15,0.21,0.06,0.21,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/3cd3b384/Tommaso-Augello,Tommaso Augello,8/30/1994,Left-Back,2000000
Empoli,Serie A,Tommaso Baldanzi,ITA,0.965011287,101.7325056,19.7,1.269751693,0.609480813,0.457110609,0.66027088,0.152370203,0.355530474,1.625282167,21.9,1.269751693,1.066591422,0.050790068,1.015801354,0.101580135,1.371331828,0.253950339,0,3.047404063,3.04,1.930022573,0.101580135,0.355530474,0.253950339,0.406320542,0,0.203160271,0.2,0.203160271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101580135,0,0,0.609480813,1.879232506,0.050790068,1.066591422,0.609480813,0,0,0,3.504514673,0.152370203,0.457110609,25,27.12189616,32.86117381,82.5,379.1478555,88.73024831,15.59255079,16.86230248,92.5,8.888261851,10.46275395,85,0.965011287,2.082392777,46.3,0,0.091422122,0.091422122,-0.091422122,1.168171558,1.930022573,0.863431151,0.050790068,3.504514673,32.86117381,30.06772009,2.641083521,0.304740406,0.152370203,0.203160271,1.066591422,0.152370203,0.304740406,0.050790068,0,0,27.12189616,0.152370203,0.965011287,42.71444695,0.558690745,5.536117381,20.72234763,16.96388262,2.336343115,42.71444695,3.047404063,1.168171558,38.3,1.523702032,50,27.83295711,177.765237,90,2.89503386,2.590293454,0.711060948,1.676072235,0.761851016,30.47404063,4.774266366,0.203160271,1.676072235,0.609480813,36.4,1.68,0.61,0.12,0.33,1.020880361,0,0,0,0.121896163,0.121896163,0.07,0.081264108,0.081264108,19.7,0.203160271,0.203160271,0.203160271,0,0,0.091422122,0.213318284,2.89503386,3.504514673,4.774266366,0.2,0,0.2,0.2,0.2,0.12,0.09,0.21,0.12,0.21,https://fbref.com/en/players/102e2599/Tommaso-Baldanzi,Tommaso Baldanzi,3/23/2003,Attacking Midfield,15000000
Lecce,Serie A,Tommaso Cassandro,ITA,152.3076923,13846.15385,0.1,6.923076923,6.923076923,0,6.923076923,0,0,0,0,0,6.923076923,6.923076923,0,0,6.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.923076923,0,0,0,6.923076923,0,0,0,0,0,0,0,41.53846154,41.53846154,100,865.3846154,720,20.76923077,20.76923077,100,13.84615385,13.84615385,100,6.923076923,6.923076923,100,0,0,0,0,0,6.923076923,6.923076923,0,0,41.53846154,20.76923077,20.76923077,0,0,0,0,20.76923077,0,0,0,0,41.53846154,0,0,55.38461538,6.923076923,27.69230769,20.76923077,6.923076923,0,55.38461538,0,0,0,0,0,13.84615385,34.61538462,27.69230769,0,0,0,0,0,20.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6c4307ee/Tommaso-Cassandro,Tommaso Cassandro,1/9/2000,Right-Back,900000
Atalanta,Serie A,Tommaso De Nipoti,ITA,427.5,45067.5,0,22.5,0,0,22.5,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,22.5,0,100,67.5,112.5,60,1912.5,450,22.5,45,50,22.5,45,50,22.5,22.5,100,0,0,0,0,0,22.5,0,0,22.5,112.5,112.5,0,0,0,22.5,0,0,0,0,0,0,67.5,0,0,135,0,0,112.5,45,22.5,135,22.5,22.5,100,0,0,67.5,540,517.5,22.5,22.5,0,0,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,22.5,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7f9d956a/Tommaso-De-Nipoti,Tommaso De Nipoti,7/23/2003,Second Striker,150000
Cremonese,Serie A,Tommaso Milanese,ITA,66.66666667,6673.333333,0.3,0,0,0,0,0,0,0,0,0,3.333333333,3.333333333,0,0,0,0,0,6.666666667,6.43,3.333333333,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,3.333333333,0,6.666666667,0,0,0,0,0,0,3.333333333,0,33.33333333,46.66666667,71.4,606.6666667,136.6666667,13.33333333,16.66666667,80,10,16.66666667,60,6.666666667,10,66.7,0,0.666666667,0.333333333,-0.666666667,10,10,0,0,6.666666667,46.66666667,36.66666667,10,3.333333333,0,0,6.666666667,0,3.333333333,0,3.333333333,0,33.33333333,0,0,63.33333333,0,3.333333333,23.33333333,40,6.666666667,63.33333333,6.666666667,3.333333333,50,3.333333333,50,43.33333333,236.6666667,126.6666667,6.666666667,3.333333333,0,10,3.333333333,46.66666667,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.666666667,0.666666667,6.666666667,6.666666667,3.333333333,0,0,0,0,0,0,0.63,0.63,0,0.63,https://fbref.com/en/players/b2561711/Tommaso-Milanese,Tommaso Milanese,7/31/2002,Central Midfield,1500000
Milan,Serie A,Tommaso Pobega,ITA,2.344280861,203.7485844,9.8,2.75198188,1.630804077,0.815402039,1.528878822,0.407701019,1.325028313,2.038505096,65,0.713476784,1.223103058,0.407701019,0.815402039,0.917327293,3.669309173,1.121177803,0,2.242355606,2.24,1.528878822,0,0.101925255,0.305775764,0.20385051,0.101925255,0.20385051,0.2,0.20385051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407701019,0,0,3.057757644,0.509626274,0,0.509626274,1.630804077,0,0,0,5.198187995,1.325028313,1.834654587,41.9,31.29105323,40.87202718,76.6,562.6274066,151.0532276,14.06568516,17.32729332,81.2,13.55605889,15.39071348,88.1,3.261608154,6.115515289,53.3,0,0.030577576,0.061155153,-0.030577576,0.509626274,3.669309173,0.815402039,0.20385051,3.669309173,40.87202718,39.85277463,0.917327293,0.713476784,0,0.20385051,0.509626274,0.101925255,0,0,0,0,31.29105323,0.101925255,1.121177803,50.65685164,1.528878822,10.90600227,28.84484711,11.41562854,1.732729332,50.65685164,0.509626274,0.20385051,40,0.305775764,60,21.50622877,112.6274066,54.63193658,0.815402039,1.223103058,0,1.019252548,0.611551529,31.39297848,2.242355606,0.20385051,2.038505096,0.509626274,25,2.04,0.51,0.1,0.4,1.906002265,0,0,0,0.142695357,0.142695357,0.07,0.061155153,0.061155153,9.8,0.20385051,0.20385051,0.20385051,0,0,0.030577576,0.173272933,0.815402039,3.669309173,2.242355606,0.2,0,0.2,0.2,0.2,0.15,0.03,0.17,0.15,0.17,https://fbref.com/en/players/55a1cac2/Tommaso-Pobega,Tommaso Pobega,7/15/1999,Central Midfield,14000000
Cádiz,La Liga,Tomás Alarcón,CHI,9.282511211,806.7713004,2.5,1.210762332,0.807174888,0,0.807174888,0.403587444,0.403587444,0.807174888,50,0.403587444,0.403587444,0,0.403587444,0.807174888,2.01793722,0.807174888,0,1.614349776,1.61,0.807174888,0.403587444,0,0,0.403587444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807174888,0.403587444,0.403587444,1.614349776,1.210762332,0,2.421524664,0.807174888,0,0,0,5.650224215,1.210762332,0.403587444,75,31.47982063,38.34080717,82.1,681.2556054,234.8878924,11.30044843,12.91479821,87.5,10.89686099,13.72197309,79.4,8.071748879,10.0896861,80,0,0.040358744,0.040358744,-0.040358744,0.807174888,4.439461883,0.403587444,0,3.632286996,38.34080717,35.51569507,2.825112108,2.01793722,0.403587444,1.210762332,2.421524664,0,0.807174888,0.403587444,0.403587444,0,31.47982063,0,0,45.60538117,1.210762332,8.071748879,27.44394619,10.0896861,0.403587444,45.60538117,0,0,0,0,0,25.02242152,107.7578475,32.69058296,0.807174888,0,0,1.210762332,1.614349776,29.86547085,2.421524664,0,0.807174888,0.403587444,50,0.81,0.4,0,0,14.69058296,0,0,0,0,0,0.01,0,0,2.5,0,0,0,0,0,0.040358744,0.040358744,0.807174888,3.632286996,2.421524664,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/99ea2ddd/Tomas-Alarcon,Tomás Alarcón,1/19/1999,Defensive Midfield,2000000
Sampdoria,Serie A,Tomás Rincón,VEN,1.197651663,70.02739726,28.4,1.97260274,0.951076321,0.774951076,0.915851272,0.281800391,1.021526419,2.148727984,47.5,1.127201566,1.30332681,0.246575342,1.056751468,1.056751468,3.029354207,0.634050881,0,1.373776908,1.37,1.232876712,0,0,0.035225049,0.035225049,0.070450098,0.105675147,0.11,0.070450098,0,0,0,0,0.035225049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246575342,0.035225049,0,2.043052838,0.98630137,0,0.739726027,0.951076321,0,0,0,5.776908023,1.232876712,0.563600783,68.6,35.8590998,43.85518591,81.8,664.0273973,194.7945205,15.28767123,17.47162427,87.5,15.21722114,17.64774951,86.2,4.544031311,7.045009785,64.5,0.070450098,0.042270059,0.066927593,0.028180039,0.739726027,4.086105675,0.774951076,0.211350294,4.297455969,43.85518591,41.77690802,1.97260274,1.268101761,0.070450098,1.021526419,0.739726027,0.176125245,0.035225049,0,0.035225049,0,35.8590998,0.105675147,0.422700587,52.73189824,1.655577299,11.65949119,32.6888454,9.123287671,0.704500978,52.73189824,1.655577299,0.951076321,57.4,0.598825832,36.2,30.78669276,138.258317,59.42465753,0.951076321,0.98630137,0.211350294,0.915851272,1.021526419,34.80234834,1.232876712,0,0.387475538,0.105675147,27.3,0.39,0.11,0,0,0.774951076,0,0,0,0.021135029,0.021135029,0.05,-0.021135029,-0.021135029,28.4,0,0.070450098,0,0,0,0.042270059,0.063405088,0.951076321,4.297455969,1.232876712,0,0.07,0.07,0,0.07,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/f1cfc209/Tomas-Rincon,Tomás Rincón,1/13/1988,Defensive Midfield,800000
West Ham,Premier League,Tomáš Soucek,CZE,0.863232682,63.78330373,31.3,2.461811723,1.18294849,1.310834813,0.927175844,0.223801066,0.895204263,1.854351687,48.3,0.959147425,1.342806394,0.543516874,0.79928952,1.694493783,4.156305506,2.269982238,0.095914742,1.662522202,1.66,1.310834813,0,0,0.255772647,0.031971581,0.063943162,0.095914742,0.1,0.063943162,0,0,0.031971581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095914742,0,0,1.598579041,0.511545293,0.063943162,0.639431616,1.18294849,0,0,0,4.571936057,3.644760213,2.941385435,55.3,22.6678508,31.77975133,71.3,370.9342806,109.2468917,11.50976909,15.21847247,75.6,8.152753108,10.80639432,75.4,2.110124334,3.388987567,62.3,0.095914742,0.060746004,0.035168739,0.035168739,0.479573712,2.142095915,0.351687389,0.191829485,2.813499112,31.77975133,31.39609236,0.38365897,0.319715808,0,0.191829485,0.639431616,0,0.031971581,0.031971581,0,0,22.6678508,0,0.895204263,43.6731794,3.964476021,13.81172291,20.84547069,9.207815275,2.269982238,43.6731794,0.543516874,0.063943162,11.8,0.38365897,70.6,17.39253996,66.72468917,22.22024867,0.351687389,0.543516874,0,0.735346359,0.575488455,23.72291297,1.662522202,0.063943162,1.087033748,0.415630551,38.2,1.09,0.42,0.06,0.15,0.345293073,0,0,0,0.127886323,0.127886323,0.12,-0.063943162,-0.063943162,31.3,0.063943162,0.159857904,0.063943162,0,0,0.060746004,0.191829485,0.351687389,2.813499112,1.662522202,0.06,0.1,0.16,0.06,0.16,0.13,0.06,0.19,0.13,0.19,https://fbref.com/en/players/6613c819/Tomas-Soucek,Tomas Soucek,2/27/1995,Defensive Midfield,35000000
